"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","0-PlayerLNameComparatorJaccard-record1Value","0-PlayerLNameComparatorJaccard-record2Value","0-PlayerLNameComparatorJaccard-record1PreprocessedValue","0-PlayerLNameComparatorJaccard-record2PreprocessedValue","0-PlayerLNameComparatorJaccard-similarity","0-PlayerLNameComparatorJaccard-postproccesedSimilarity","1-PlayerFNameComparatorJaccard-record1Value","1-PlayerFNameComparatorJaccard-record2Value","1-PlayerFNameComparatorJaccard-record1PreprocessedValue","1-PlayerFNameComparatorJaccard-record2PreprocessedValue","1-PlayerFNameComparatorJaccard-similarity","1-PlayerFNameComparatorJaccard-postproccesedSimilarity"
"LinearCombinationMatchingRule","newplayerTeamData_1415","newplayerTeamData_1427","0.0",,"bryan","kelechi","bryan","kelechi","0.0","0.0","idowu","iheanacho","idowu","iheanacho","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1415","newplayerTeamData_1426","0.0",,"bryan","simeon","bryan","simeon","0.0","0.0","idowu","nwankwo","idowu","nwankwo","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1415","newplayerTeamData_1425","0.0",,"bryan","abdullahi","bryan","abdullahi","0.0","0.0","idowu","shehu","idowu","shehu","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1415","newplayerTeamData_1424","0.0",,"bryan","victor","bryan","victor","0.0","0.0","idowu","moses","idowu","moses","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1415","newplayerTeamData_1423","0.0",,"bryan","john obi","bryan","john obi","0.0","0.0","idowu","mikel","idowu","mikel","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1415","newplayerTeamData_1422","0.0",,"bryan","odion","bryan","odion","0.0","0.0","idowu","ighalo","idowu","ighalo","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1415","newplayerTeamData_1421","0.0",,"bryan","oghenekaro","bryan","oghenekaro","0.0","0.0","idowu","etebo","idowu","etebo","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1415","newplayerTeamData_1420","0.0",,"bryan","ahmed","bryan","ahmed","0.0","0.0","idowu","musa","idowu","musa","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1416","newplayerTeamData_1393","0.0",,"elderson","hamza","elderson","hamza","0.0","0.0","echiejile","mendyl","echiejile","mendyl","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1416","newplayerTeamData_1392","0.0",,"elderson","achraf","elderson","achraf","0.0","0.0","echiejile","hakimi","echiejile","hakimi","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1416","newplayerTeamData_1395","0.0",,"elderson","mehdi","elderson","mehdi","0.0","0.0","echiejile","benatia","echiejile","benatia","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1416","newplayerTeamData_1394","0.0",,"elderson","costa manuel","elderson","costa manuel","0.0","0.0","echiejile","da","echiejile","da","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1416","newplayerTeamData_1397","0.0",,"elderson","hakim","elderson","hakim","0.0","0.0","echiejile","ziyach","echiejile","ziyach","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1416","newplayerTeamData_1396","0.0",,"elderson","romain","elderson","romain","0.0","0.0","echiejile","saiss","echiejile","saiss","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1416","newplayerTeamData_1399","0.0",,"elderson","kaabi ayoub","elderson","kaabi ayoub","0.0","0.0","echiejile","el","echiejile","el","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1416","newplayerTeamData_1398","0.0",,"elderson","ahmadi karim","elderson","ahmadi karim","0.0","0.0","echiejile","el","echiejile","el","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1416","newplayerTeamData_1384","0.0",,"elderson","jesus","elderson","jesus","0.0","0.0","echiejile","corona","echiejile","corona","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1416","newplayerTeamData_1386","0.0",,"elderson","oribe","elderson","oribe","0.0","0.0","echiejile","peralta","echiejile","peralta","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1416","newplayerTeamData_1385","0.0",,"elderson","andres","elderson","andres","0.0","0.0","echiejile","guardado","echiejile","guardado","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1416","newplayerTeamData_1388","0.0",,"elderson","edson","elderson","edson","0.0","0.0","echiejile","alvarez","echiejile","alvarez","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1416","newplayerTeamData_1387","0.0",,"elderson","javier","elderson","javier","0.0","0.0","echiejile","aquino","echiejile","aquino","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1416","newplayerTeamData_1389","0.0",,"elderson","hirving","elderson","hirving","0.0","0.0","echiejile","lozano","echiejile","lozano","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1415","newplayerTeamData_1409","0.0",,"bryan","nesyri youssef","bryan","nesyri youssef","0.0","0.0","idowu","en","idowu","en","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1415","newplayerTeamData_1408","0.0",,"bryan","amine","bryan","amine","0.0","0.0","idowu","harit","idowu","harit","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1415","newplayerTeamData_1407","0.0",,"bryan","nabil","bryan","nabil","0.0","0.0","idowu","dirar","idowu","dirar","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1415","newplayerTeamData_1406","0.0",,"bryan","noureddine","bryan","noureddine","0.0","0.0","idowu","amrabat","idowu","amrabat","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1415","newplayerTeamData_1405","0.0",,"bryan","bennasser youssef","bryan","bennasser youssef","0.0","0.0","idowu","ait","idowu","ait","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1415","newplayerTeamData_1404","0.0",,"bryan","mbark","bryan","mbark","0.0","0.0","idowu","boussoufa","idowu","boussoufa","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1415","newplayerTeamData_1403","0.0",,"bryan","khalid","bryan","khalid","0.0","0.0","idowu","boutaib","idowu","boutaib","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1415","newplayerTeamData_1402","0.0",,"bryan","kajoui monir","bryan","kajoui monir","0.0","0.0","idowu","el","idowu","el","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1415","newplayerTeamData_1401","0.0",,"bryan","faycal","bryan","faycal","0.0","0.0","idowu","fajr","idowu","fajr","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1415","newplayerTeamData_1400","0.0",,"bryan","younes","bryan","younes","0.0","0.0","idowu","belhanda","idowu","belhanda","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1416","newplayerTeamData_1391","0.0",,"elderson","yassine","elderson","yassine","0.0","0.0","echiejile","bounou","echiejile","bounou","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1416","newplayerTeamData_1390","0.0",,"elderson","jesus","elderson","jesus","0.0","0.0","echiejile","gallardo","echiejile","gallardo","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1399","newplayerTeamData_1401","0.0",,"kaabi ayoub","faycal","kaabi ayoub","faycal","0.0","0.0","el","fajr","el","fajr","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1399","newplayerTeamData_1400","0.0",,"kaabi ayoub","younes","kaabi ayoub","younes","0.0","0.0","el","belhanda","el","belhanda","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1415","newplayerTeamData_1419","0.0",,"bryan","leon","bryan","leon","0.0","0.0","idowu","balogun","idowu","balogun","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1415","newplayerTeamData_1418","0.0",,"bryan","william","bryan","william","0.0","0.0","idowu","ekong","idowu","ekong","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1415","newplayerTeamData_1417","0.0",,"bryan","onyinye","bryan","onyinye","0.0","0.0","idowu","ndidi","idowu","ndidi","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1415","newplayerTeamData_1416","0.0",,"bryan","elderson","bryan","elderson","0.0","0.0","idowu","echiejile","idowu","echiejile","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1415","newplayerTeamData_1415","1.0",,"bryan","bryan","bryan","bryan","1.0","1.0","idowu","idowu","idowu","idowu","1.0","1.0"
"LinearCombinationMatchingRule","newplayerTeamData_1415","newplayerTeamData_1414","0.0",,"bryan","ikechukwu","bryan","ikechukwu","0.0","0.0","idowu","ezenwa","idowu","ezenwa","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1415","newplayerTeamData_1413","0.0",,"bryan","mehdi","bryan","mehdi","0.0","0.0","idowu","carcela","idowu","carcela","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1415","newplayerTeamData_1412","0.0",,"bryan","ahmed","bryan","ahmed","0.0","0.0","idowu","tagnaouti","idowu","tagnaouti","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1415","newplayerTeamData_1411","0.0",,"bryan","sofyan","bryan","sofyan","0.0","0.0","idowu","amrabat","idowu","amrabat","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1415","newplayerTeamData_1410","0.0",,"bryan","aziz","bryan","aziz","0.0","0.0","idowu","bouhaddouz","idowu","bouhaddouz","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1399","newplayerTeamData_1409","0.0",,"kaabi ayoub","nesyri youssef","kaabi ayoub","nesyri youssef","0.0","0.0","el","en","el","en","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1399","newplayerTeamData_1408","0.0",,"kaabi ayoub","amine","kaabi ayoub","amine","0.0","0.0","el","harit","el","harit","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1399","newplayerTeamData_1407","0.0",,"kaabi ayoub","nabil","kaabi ayoub","nabil","0.0","0.0","el","dirar","el","dirar","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1399","newplayerTeamData_1406","0.0",,"kaabi ayoub","noureddine","kaabi ayoub","noureddine","0.0","0.0","el","amrabat","el","amrabat","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1399","newplayerTeamData_1405","0.0",,"kaabi ayoub","bennasser youssef","kaabi ayoub","bennasser youssef","0.0","0.0","el","ait","el","ait","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1399","newplayerTeamData_1404","0.0",,"kaabi ayoub","mbark","kaabi ayoub","mbark","0.0","0.0","el","boussoufa","el","boussoufa","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1399","newplayerTeamData_1403","0.0",,"kaabi ayoub","khalid","kaabi ayoub","khalid","0.0","0.0","el","boutaib","el","boutaib","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1399","newplayerTeamData_1402","0.2",,"kaabi ayoub","kajoui monir","kaabi ayoub","kajoui monir","0.0","0.0","el","el","el","el","1.0","1.0"
"LinearCombinationMatchingRule","newplayerTeamData_1402","newplayerTeamData_1421","0.0",,"kajoui monir","oghenekaro","kajoui monir","oghenekaro","0.0","0.0","el","etebo","el","etebo","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1402","newplayerTeamData_1422","0.0",,"kajoui monir","odion","kajoui monir","odion","0.0","0.0","el","ighalo","el","ighalo","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1402","newplayerTeamData_1420","0.0",,"kajoui monir","ahmed","kajoui monir","ahmed","0.0","0.0","el","musa","el","musa","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1402","newplayerTeamData_1425","0.0",,"kajoui monir","abdullahi","kajoui monir","abdullahi","0.0","0.0","el","shehu","el","shehu","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1403","newplayerTeamData_1398","0.0",,"khalid","ahmadi karim","khalid","ahmadi karim","0.0","0.0","boutaib","el","boutaib","el","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1402","newplayerTeamData_1426","0.0",,"kajoui monir","simeon","kajoui monir","simeon","0.0","0.0","el","nwankwo","el","nwankwo","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1403","newplayerTeamData_1399","0.0",,"khalid","kaabi ayoub","khalid","kaabi ayoub","0.0","0.0","boutaib","el","boutaib","el","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1402","newplayerTeamData_1423","0.0",,"kajoui monir","john obi","kajoui monir","john obi","0.0","0.0","el","mikel","el","mikel","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1402","newplayerTeamData_1424","0.0",,"kajoui monir","victor","kajoui monir","victor","0.0","0.0","el","moses","el","moses","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1403","newplayerTeamData_1394","0.0",,"khalid","costa manuel","khalid","costa manuel","0.0","0.0","boutaib","da","boutaib","da","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1403","newplayerTeamData_1395","0.0",,"khalid","mehdi","khalid","mehdi","0.0","0.0","boutaib","benatia","boutaib","benatia","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1403","newplayerTeamData_1396","0.0",,"khalid","romain","khalid","romain","0.0","0.0","boutaib","saiss","boutaib","saiss","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1403","newplayerTeamData_1397","0.0",,"khalid","hakim","khalid","hakim","0.0","0.0","boutaib","ziyach","boutaib","ziyach","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1403","newplayerTeamData_1390","0.0",,"khalid","jesus","khalid","jesus","0.0","0.0","boutaib","gallardo","boutaib","gallardo","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1403","newplayerTeamData_1391","0.0",,"khalid","yassine","khalid","yassine","0.0","0.0","boutaib","bounou","boutaib","bounou","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1403","newplayerTeamData_1392","0.0",,"khalid","achraf","khalid","achraf","0.0","0.0","boutaib","hakimi","boutaib","hakimi","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1403","newplayerTeamData_1393","0.0",,"khalid","hamza","khalid","hamza","0.0","0.0","boutaib","mendyl","boutaib","mendyl","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1428","newplayerTeamData_1397","0.0",,"joel","hakim","joel","hakim","0.0","0.0","obi","ziyach","obi","ziyach","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1428","newplayerTeamData_1398","0.0",,"joel","ahmadi karim","joel","ahmadi karim","0.0","0.0","obi","el","obi","el","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1428","newplayerTeamData_1399","0.0",,"joel","kaabi ayoub","joel","kaabi ayoub","0.0","0.0","obi","el","obi","el","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1428","newplayerTeamData_1393","0.0",,"joel","hamza","joel","hamza","0.0","0.0","obi","mendyl","obi","mendyl","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1427","newplayerTeamData_1421","0.0",,"kelechi","oghenekaro","kelechi","oghenekaro","0.0","0.0","iheanacho","etebo","iheanacho","etebo","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1428","newplayerTeamData_1394","0.0",,"joel","costa manuel","joel","costa manuel","0.0","0.0","obi","da","obi","da","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1427","newplayerTeamData_1420","0.0",,"kelechi","ahmed","kelechi","ahmed","0.0","0.0","iheanacho","musa","iheanacho","musa","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1428","newplayerTeamData_1395","0.0",,"joel","mehdi","joel","mehdi","0.0","0.0","obi","benatia","obi","benatia","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1428","newplayerTeamData_1396","0.0",,"joel","romain","joel","romain","0.0","0.0","obi","saiss","obi","saiss","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1402","newplayerTeamData_1429","0.0",,"kajoui monir","daniel","kajoui monir","daniel","0.0","0.0","el","akpeyi","el","akpeyi","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1427","newplayerTeamData_1425","0.0",,"kelechi","abdullahi","kelechi","abdullahi","0.0","0.0","iheanacho","shehu","iheanacho","shehu","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1427","newplayerTeamData_1424","0.0",,"kelechi","victor","kelechi","victor","0.0","0.0","iheanacho","moses","iheanacho","moses","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1427","newplayerTeamData_1423","0.0",,"kelechi","john obi","kelechi","john obi","0.0","0.0","iheanacho","mikel","iheanacho","mikel","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1402","newplayerTeamData_1427","0.0",,"kajoui monir","kelechi","kajoui monir","kelechi","0.0","0.0","el","iheanacho","el","iheanacho","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1402","newplayerTeamData_1428","0.0",,"kajoui monir","joel","kajoui monir","joel","0.0","0.0","el","obi","el","obi","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1427","newplayerTeamData_1422","0.0",,"kelechi","odion","kelechi","odion","0.0","0.0","iheanacho","ighalo","iheanacho","ighalo","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1427","newplayerTeamData_1429","0.0",,"kelechi","daniel","kelechi","daniel","0.0","0.0","iheanacho","akpeyi","iheanacho","akpeyi","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1427","newplayerTeamData_1428","0.0",,"kelechi","joel","kelechi","joel","0.0","0.0","iheanacho","obi","iheanacho","obi","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1427","newplayerTeamData_1427","1.0",,"kelechi","kelechi","kelechi","kelechi","1.0","1.0","iheanacho","iheanacho","iheanacho","iheanacho","1.0","1.0"
"LinearCombinationMatchingRule","newplayerTeamData_1427","newplayerTeamData_1426","0.0",,"kelechi","simeon","kelechi","simeon","0.0","0.0","iheanacho","nwankwo","iheanacho","nwankwo","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1402","newplayerTeamData_1410","0.0",,"kajoui monir","aziz","kajoui monir","aziz","0.0","0.0","el","bouhaddouz","el","bouhaddouz","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1402","newplayerTeamData_1411","0.0",,"kajoui monir","sofyan","kajoui monir","sofyan","0.0","0.0","el","amrabat","el","amrabat","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1402","newplayerTeamData_1414","0.0",,"kajoui monir","ikechukwu","kajoui monir","ikechukwu","0.0","0.0","el","ezenwa","el","ezenwa","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1403","newplayerTeamData_1387","0.0",,"khalid","javier","khalid","javier","0.0","0.0","boutaib","aquino","boutaib","aquino","0.0","0.0"
"LinearCombinationMatchingRule","newplayerTeamData_1403","newplayerTeamData_1388","0.0",,"khalid","edson","khalid","edson","0.0","0.0","boutaib","alvarez","boutaib","alvarez","0.0","0.0"
